file,status,pa,pb,pc,pairs,coinc,nearmiss,maxc
matmul/dbcache/11a5b2dj4n/i45w215c23ci-014.tab,ok,3,0,0,3,2,1,1
matmul/dbcache/11a5b2dj4n/i45w223c349i-002.tab,ok,3,2,2,7,4,2,1
matmul/dbcache/11a5b2dj4n/i45w225c23ci-005.tab,ok,2,1,1,4,0,0,1
matmul/dbcache/11a5b2dj4n/i45w231c23ci-003.tab,ok,4,0,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w231c23ci-017.tab,ok,3,0,1,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w211c239i-000.tab,ok,0,3,2,5,0,0,1
matmul/dbcache/11a5b2dj4n/i45w207c46dj-000.tab,ok,2,3,0,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w197c23ci-001.tab,ok,4,0,1,5,0,0,1
matmul/dbcache/11a5b2dj4n/i45w247c23ci-000.tab,ok,3,1,1,5,6,3,1
matmul/dbcache/11a5b2dj4n/i45w255c23ci-000.tab,ok,2,0,1,3,4,2,1
matmul/dbcache/11a5b2dj4n/i45w255c3bcf-000.tab,ok,2,1,0,3,4,2,1
matmul/dbcache/11a5b2dj4n/i45w223c23ci-003.tab,ok,2,0,1,3,4,2,1
matmul/dbcache/11a5b2dj4n/i45w247c236i-000.tab,ok,2,2,2,6,6,3,1
matmul/dbcache/11a5b2dj4n/i45w279c2367-000.tab,ok,1,3,0,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w223c23ci-017.tab,ok,4,0,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w251c38eh-000.tab,ok,1,3,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w197c346f-000.tab,ok,3,1,0,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w293c235c-000.tab,ok,3,1,0,4,8,4,1
matmul/dbcache/11a5b2dj4n/i45w223c48ah-001.tab,ok,1,2,1,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w249c367g-000.tab,ok,3,1,0,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w231c346f-002.tab,ok,2,0,2,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w199c23ci-008.tab,ok,3,0,0,3,2,1,1
matmul/dbcache/11a5b2dj4n/i45w263c235d-000.tab,ok,1,1,0,2,2,1,1
matmul/dbcache/11a5b2dj4n/i45w217c47eg-000.tab,ok,0,1,3,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w229c49ai-000.tab,ok,2,3,0,5,0,0,1
matmul/dbcache/11a5b2dj4n/i45w211c34af-000.tab,ok,0,2,2,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w211c23ci-009.tab,ok,4,0,1,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w209c236f-000.tab,ok,3,3,0,6,0,0,1
matmul/dbcache/11a5b2dj4n/i45w253c34aj-000.tab,ok,1,2,1,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w239c347c-000.tab,ok,1,4,0,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w231c346d-000.tab,ok,2,2,0,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w211c23ci-021.tab,ok,4,0,1,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w213c23ci-006.tab,ok,3,1,2,6,2,1,1
matmul/dbcache/11a5b2dj4n/i45w207c23ci-000.tab,ok,3,1,0,4,0,0,1
matmul/dbcache/11a5b2dj4n/i45w207c23ci-014.tab,ok,4,0,2,6,0,0,1
matmul/dbcache/11a5b2dj4n/i45w213c23ci-012.tab,ok,4,0,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w219c23fg-000.tab,ok,3,0,2,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w199c49hi-000.tab,ok,3,2,0,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w199c48ae-001.tab,ok,2,0,2,4,0,0,1
matmul/dbcache/11a5b2dj4n/i45w203c23ci-008.tab,ok,3,0,1,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w231c36fg-000.tab,ok,0,2,3,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w203c48ae-001.tab,ok,2,0,2,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w223c356e-000.tab,ok,2,1,3,6,6,3,1
matmul/dbcache/11a5b2dj4n/i45w203c479i-000.tab,ok,3,0,2,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w207c347f-000.tab,ok,2,3,0,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w207c346f-000.tab,ok,3,2,0,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w211c48ae-000.tab,ok,2,0,2,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w237c347g-000.tab,ok,2,2,1,5,6,3,1
matmul/dbcache/11a5b2dj4n/i45w209c38eh-000.tab,ok,3,2,0,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w209c23ci-020.tab,ok,4,0,2,6,2,1,1
matmul/dbcache/11a5b2dj4n/i45w209c23ci-008.tab,ok,2,1,2,5,6,3,1
matmul/dbcache/11a5b2dj4n/i45w253c349j-000.tab,ok,3,1,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w231c48ah-000.tab,ok,1,0,0,1,2,1,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-012.tab,ok,3,0,1,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w219c34eg-000.tab,ok,3,0,1,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-006.tab,ok,2,1,2,5,8,4,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-007.tab,ok,4,0,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-013.tab,ok,2,0,0,2,2,1,1
matmul/dbcache/11a5b2dj4n/i45w209c23ci-009.tab,ok,2,0,0,2,0,0,1
matmul/dbcache/11a5b2dj4n/i45w209c23ci-021.tab,ok,2,1,1,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w237c347g-001.tab,ok,3,2,0,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w211c48ae-001.tab,ok,2,0,2,4,0,0,1
matmul/dbcache/11a5b2dj4n/i45w211c49hi-000.tab,ok,3,1,0,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w243c347b-000.tab,ok,3,2,1,6,2,1,1
matmul/dbcache/11a5b2dj4n/i45w209c347i-000.tab,ok,2,0,0,2,0,0,1
matmul/dbcache/11a5b2dj4n/i45w243c48eh-000.tab,ok,3,1,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w219c34aj-000.tab,ok,3,2,0,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w215c389h-002.tab,ok,2,2,0,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w223c356e-001.tab,ok,2,3,0,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w203c48ae-000.tab,ok,2,0,2,4,0,0,1
matmul/dbcache/11a5b2dj4n/i45w225c347g-000.tab,ok,1,3,0,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w229c36fg-000.tab,ok,2,3,1,6,4,2,1
matmul/dbcache/11a5b2dj4n/i45w219c269i-000.tab,ok,2,0,2,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w233c467f-000.tab,ok,2,4,0,6,2,1,1
matmul/dbcache/11a5b2dj4n/i45w217c47eg-001.tab,ok,0,3,2,5,0,0,1
matmul/dbcache/11a5b2dj4n/i45w231c356e-000.tab,ok,1,3,0,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w249c38eh-000.tab,ok,1,2,2,5,8,4,1
matmul/dbcache/11a5b2dj4n/i45w199c23ci-009.tab,ok,3,0,1,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w235c3cfg-000.tab,ok,3,1,2,6,4,2,1
matmul/dbcache/11a5b2dj4n/i45w249c367dg-000.tab,ok,2,2,1,5,6,3,1
matmul/dbcache/11a5b2dj4n/i45w231c346f-003.tab,ok,2,3,0,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w223c48ah-000.tab,ok,3,1,2,6,6,3,1
matmul/dbcache/11a5b2dj4n/i45w289c48ah-000.tab,ok,1,2,0,3,6,3,1
matmul/dbcache/11a5b2dj4n/i45w249c239i-000.tab,ok,2,3,0,5,0,0,1
matmul/dbcache/11a5b2dj4n/i45w213c389i-000.tab,ok,1,2,3,6,2,1,1
matmul/dbcache/11a5b2dj4n/i45w247c346f-000.tab,ok,3,0,1,4,8,4,1
matmul/dbcache/11a5b2dj4n/i45w195c248h-000.tab,ok,0,3,2,5,0,0,1
matmul/dbcache/11a5b2dj4n/i45w227c49hi-000.tab,ok,2,3,0,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w245c237g-000.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w217c46cf-000.tab,ok,2,0,2,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-005.tab,ok,3,2,2,7,0,0,1
matmul/dbcache/11a5b2dj4n/i45w223c346f-000.tab,ok,4,0,0,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w209c35eh-000.tab,ok,2,3,0,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-011.tab,ok,3,0,0,3,4,2,1
matmul/dbcache/11a5b2dj4n/i45w205c467f-000.tab,ok,1,3,0,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w205c467f-001.tab,ok,1,3,0,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-010.tab,ok,2,2,0,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-004.tab,ok,2,1,2,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w223c346f-001.tab,ok,1,2,1,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w245c2afg-000.tab,ok,3,1,1,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w237c35ef-000.tab,ok,0,3,3,6,6,3,1
matmul/dbcache/11a5b2dj4n/i45w223c239f-000.tab,ok,1,3,0,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w211c48hj-000.tab,ok,0,3,3,6,2,1,1
matmul/dbcache/11a5b2dj4n/i45w235c236f-000.tab,ok,0,2,0,2,0,0,1
matmul/dbcache/11a5b2dj4n/i45w237c347g-002.tab,ok,2,2,1,5,8,4,1
matmul/dbcache/11a5b2dj4n/i45w227c48ae-001.tab,ok,2,0,2,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w231c346f-001.tab,ok,2,0,1,3,2,1,1
matmul/dbcache/11a5b2dj4n/i45w229c349i-000.tab,ok,2,3,0,5,0,0,1
matmul/dbcache/11a5b2dj4n/i45w225c235e-000.tab,ok,1,3,0,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w227c236f-000.tab,ok,0,4,0,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w227c48eh-000.tab,ok,3,3,1,7,0,0,1
matmul/dbcache/11a5b2dj4n/i45w237c37fg-000.tab,ok,3,2,1,6,2,1,1
matmul/dbcache/11a5b2dj4n/i45w239c247g-000.tab,ok,1,1,2,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w223c28hj-000.tab,ok,2,2,1,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w215c48ah-000.tab,ok,2,3,1,6,4,2,1
matmul/dbcache/11a5b2dj4n/i45w241c347g-000.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w215c389h-000.tab,ok,1,3,0,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w241c346g-000.tab,ok,2,2,0,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w187c37gj-000.tab,ok,3,3,0,6,0,0,1
matmul/dbcache/11a5b2dj4n/i45w223c236b-000.tab,ok,0,4,0,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w223c239f-001.tab,ok,1,4,0,5,6,3,1
matmul/dbcache/11a5b2dj4n/i45w235c48eh-000.tab,ok,3,2,0,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w257c37gj-000.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w275c234i-000.tab,ok,1,3,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w253c289f-000.tab,ok,2,2,1,5,8,4,1
matmul/dbcache/11a5b2dj4n/i45w215c389h-001.tab,ok,1,2,1,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w223c356e-002.tab,ok,1,3,0,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w233c3aeg-000.tab,ok,2,0,1,3,4,2,1
matmul/dbcache/11a5b2dj4n/i45w231c346f-000.tab,ok,3,0,0,3,4,2,1
matmul/dbcache/11a5b2dj4n/i45w195c347c-000.tab,ok,3,3,0,6,0,0,1
matmul/dbcache/11a5b2dj4n/i45w215c356e-000.tab,ok,0,2,1,3,2,1,1
matmul/dbcache/11a5b2dj4n/i45w227c48ae-000.tab,ok,1,0,0,1,0,0,1
matmul/dbcache/11a5b2dj4n/i45w249c28aj-000.tab,ok,3,0,1,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w269c3bcf-000.tab,ok,3,1,1,5,6,3,1
matmul/dbcache/11a5b2dj4n/i45w275c349f-000.tab,ok,2,1,1,4,8,4,1
matmul/dbcache/11a5b2dj4n/i45w263c28hj-000.tab,ok,0,2,1,3,4,2,1
matmul/dbcache/11a5b2dj4n/i45w195c236g-000.tab,ok,0,3,3,6,0,0,1
matmul/dbcache/11a5b2dj4n/i45w217c48ae-000.tab,ok,2,0,2,4,0,0,1
matmul/dbcache/11a5b2dj4n/i45w259c3bcf-000.tab,ok,3,1,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w227c37gj-001.tab,ok,1,3,0,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w201c346f-000.tab,ok,0,2,2,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w227c467f-000.tab,ok,3,1,0,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w269c234g-000.tab,ok,2,1,0,3,6,3,1
matmul/dbcache/11a5b2dj4n/i45w269c235g-000.tab,ok,3,1,0,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w237c48ah-000.tab,ok,0,1,1,2,0,0,1
matmul/dbcache/11a5b2dj4n/i45w237c389h-000.tab,ok,1,1,0,2,2,1,1
matmul/dbcache/11a5b2dj4n/i45w203c36cd-000.tab,ok,1,3,2,6,2,1,1
matmul/dbcache/11a5b2dj4n/i45w253c347f-000.tab,ok,2,3,0,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w239c34ci-000.tab,ok,2,1,3,6,2,1,1
matmul/dbcache/11a5b2dj4n/i45w231c235e-000.tab,ok,1,3,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w199c34dj-000.tab,ok,3,0,1,4,0,0,1
matmul/dbcache/11a5b2dj4n/i45w261c46de-000.tab,ok,3,1,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w233c48eh-000.tab,ok,1,3,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w251c248h-000.tab,ok,0,2,0,2,4,2,1
matmul/dbcache/11a5b2dj4n/i45w217c236f-000.tab,ok,0,3,1,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w215c235e-000.tab,ok,2,0,1,3,0,0,1
matmul/dbcache/11a5b2dj4n/i45w237c389h-001.tab,ok,3,2,0,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w227c236g-000.tab,ok,1,4,0,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w203c248h-000.tab,ok,0,3,2,5,0,0,1
matmul/dbcache/11a5b2dj4n/i45w227c467f-001.tab,ok,3,1,0,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w227c37gj-000.tab,ok,3,2,0,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w199c247g-000.tab,ok,2,3,0,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w213c346f-000.tab,ok,2,0,2,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w245c356h-000.tab,ok,1,2,3,6,6,3,1
matmul/dbcache/11a5b2dj4n/i45w223c347g-000.tab,ok,3,3,0,6,6,3,1
matmul/dbcache/11a5b2dj4n/i45w205c48ae-000.tab,ok,3,0,2,5,0,0,1
matmul/dbcache/11a5b2dj4n/i45w283c234g-000.tab,ok,1,3,0,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w267c467f-000.tab,ok,3,2,0,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-000.tab,ok,2,0,2,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-014.tab,ok,3,1,1,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w281c258h-000.tab,ok,2,1,0,3,6,3,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-028.tab,ok,2,1,0,3,2,1,1
matmul/dbcache/11a5b2dj4n/i45w253c358h-000.tab,ok,1,0,0,1,2,1,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-029.tab,ok,3,0,1,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w257c46de-000.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-015.tab,ok,4,0,1,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-001.tab,ok,3,1,0,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w235c347c-000.tab,ok,1,3,0,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w221c48ae-002.tab,ok,2,0,1,3,0,0,1
matmul/dbcache/11a5b2dj4n/i45w221c48hj-000.tab,ok,0,4,0,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w213c238f-000.tab,ok,4,0,0,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w255c235e-000.tab,ok,2,0,2,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w205c48ae-001.tab,ok,1,0,1,2,2,1,1
matmul/dbcache/11a5b2dj4n/i45w249c247g-000.tab,ok,1,2,3,6,6,3,1
matmul/dbcache/11a5b2dj4n/i45w217c389e-000.tab,ok,2,0,1,3,2,1,1
matmul/dbcache/11a5b2dj4n/i45w253c356e-001.tab,ok,3,1,2,6,4,2,1
matmul/dbcache/11a5b2dj4n/i45w229c34dg-000.tab,ok,2,0,3,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w201c48ah-000.tab,ok,0,2,1,3,0,0,1
matmul/dbcache/11a5b2dj4n/i45w229c27ah-000.tab,ok,1,3,2,6,2,1,1
matmul/dbcache/11a5b2dj4n/i45w237c28hj-000.tab,ok,1,2,0,3,2,1,1
matmul/dbcache/11a5b2dj4n/i45w239c23ci-008.tab,ok,1,1,1,3,4,2,1
matmul/dbcache/11a5b2dj4n/i45w205c48ae-003.tab,ok,2,0,1,3,0,0,1
matmul/dbcache/11a5b2dj4n/i45w241c356e-000.tab,ok,1,3,2,6,2,1,1
matmul/dbcache/11a5b2dj4n/i45w209c23ci-019.tab,ok,3,1,1,5,0,0,1
matmul/dbcache/11a5b2dj4n/i45w221c48ae-000.tab,ok,1,0,1,2,2,1,1
matmul/dbcache/11a5b2dj4n/i45w253c48ah-000.tab,ok,1,2,0,3,4,2,1
matmul/dbcache/11a5b2dj4n/i45w237c347f-000.tab,ok,2,3,0,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-017.tab,ok,3,2,2,7,0,0,1
matmul/dbcache/11a5b2dj4n/i45w237c346f-000.tab,ok,2,1,1,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-003.tab,ok,3,2,3,8,2,1,1
matmul/dbcache/11a5b2dj4n/i45w215c3adj-000.tab,ok,3,0,1,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w219c46ef-000.tab,ok,2,2,0,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w207c236f-001.tab,ok,2,2,0,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w207c48ae-000.tab,ok,1,0,1,2,0,0,1
matmul/dbcache/11a5b2dj4n/i45w221c347g-000.tab,ok,1,3,2,6,4,2,1
matmul/dbcache/11a5b2dj4n/i45w249c3bcf-000.tab,ok,2,2,0,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w199c23ci-001.tab,ok,4,0,0,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w207c389e-000.tab,ok,2,0,3,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w211c346f-000.tab,ok,1,3,0,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w221c236c-000.tab,ok,1,2,2,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w245c48ai-000.tab,ok,3,1,0,4,8,4,1
matmul/dbcache/11a5b2dj4n/i45w231c249i-000.tab,ok,0,1,2,3,6,3,1
matmul/dbcache/11a5b2dj4n/i45w215c48ae-001.tab,ok,2,0,0,2,0,0,1
matmul/dbcache/11a5b2dj4n/i45w201c248h-000.tab,ok,0,3,1,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w227c35eg-000.tab,ok,1,3,2,6,6,3,1
matmul/dbcache/11a5b2dj4n/i45w239c23ci-004.tab,ok,2,1,0,3,4,2,1
matmul/dbcache/11a5b2dj4n/i45w227c356e-001.tab,ok,4,1,0,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-002.tab,ok,2,1,1,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w235c248h-000.tab,ok,0,3,2,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-016.tab,ok,2,2,2,6,2,1,1
matmul/dbcache/11a5b2dj4n/i45w221c48ae-001.tab,ok,1,0,1,2,2,1,1
matmul/dbcache/11a5b2dj4n/i45w209c23ci-018.tab,ok,4,0,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w205c48ae-002.tab,ok,2,0,1,3,0,0,1
matmul/dbcache/11a5b2dj4n/i45w221c236f-000.tab,ok,2,1,1,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w229c347e-000.tab,ok,0,2,1,3,4,2,1
matmul/dbcache/11a5b2dj4n/i45w287c37aj-000.tab,ok,0,1,2,3,4,2,1
matmul/dbcache/11a5b2dj4n/i45w253c356e-000.tab,ok,2,2,0,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w209c48hi-000.tab,ok,1,3,0,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w213c48ah-000.tab,ok,3,0,1,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w247c347g-000.tab,ok,3,2,0,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w259c27ai-000.tab,ok,2,2,1,5,8,4,1
matmul/dbcache/11a5b2dj4n/i45w243c346f-000.tab,ok,1,3,0,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w221c27eg-000.tab,ok,0,4,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w209c23ci-015.tab,ok,2,1,2,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w209c23ci-001.tab,ok,4,1,0,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w197c48ae-000.tab,ok,3,0,2,5,0,0,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-033.tab,ok,4,0,1,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w237c2afg-000.tab,ok,3,1,1,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w271c257g-000.tab,ok,1,1,1,3,4,2,1
matmul/dbcache/11a5b2dj4n/i45w239c39aj-000.tab,ok,3,0,2,5,8,4,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-027.tab,ok,3,0,1,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-026.tab,ok,2,1,1,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w237c2afg-001.tab,ok,3,0,2,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w219c23ci-032.tab,ok,3,0,1,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w247c389e-000.tab,ok,2,1,0,3,2,1,1
matmul/dbcache/11a5b2dj4n/i45w197c48ae-001.tab,ok,2,0,1,3,0,0,1
matmul/dbcache/11a5b2dj4n/i45w235c48ah-000.tab,ok,3,1,0,4,6,3,1
matmul/dbcache/11a5b2dj4n/i45w229c28aj-000.tab,ok,1,1,3,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w209c23ci-000.tab,ok,2,1,1,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w193c28hj-000.tab,ok,0,3,3,6,0,0,1
matmul/dbcache/11a5b2dj4n/i45w207c48ae-001.tab,ok,3,0,0,3,2,1,1
matmul/dbcache/11a5b2dj4n/i45w239c26fi-000.tab,ok,1,3,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w207c236f-000.tab,ok,2,3,0,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w249c34ef-000.tab,ok,1,1,1,3,2,1,1
matmul/dbcache/11a5b2dj4n/i45w211c35eg-001.tab,ok,3,1,0,4,4,2,1
matmul/dbcache/11a5b2dj4n/i45w211c356e-000.tab,ok,3,2,0,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w237c345e-000.tab,ok,1,2,3,6,6,3,1
matmul/dbcache/11a5b2dj4n/i45w223c48ae-000.tab,ok,2,0,1,3,0,0,1
matmul/dbcache/11a5b2dj4n/i45w205c347g-000.tab,ok,3,2,0,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w251c389h-000.tab,ok,3,2,0,5,2,1,1
matmul/dbcache/11a5b2dj4n/i45w207c48ae-003.tab,ok,2,0,0,2,0,0,1
matmul/dbcache/11a5b2dj4n/i45w193c356e-001.tab,ok,0,3,1,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w199c23ci-002.tab,ok,4,0,2,6,0,0,1
matmul/dbcache/11a5b2dj4n/i45w265c345e-000.tab,ok,2,1,2,5,8,4,1
matmul/dbcache/11a5b2dj4n/i45w215c48ae-002.tab,ok,2,0,1,3,0,0,1
matmul/dbcache/11a5b2dj4n/i45w209c23ci-014.tab,ok,3,1,1,5,0,0,1
matmul/dbcache/11a5b2dj4n/i45w227c357e-000.tab,ok,0,2,3,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w227c356e-000.tab,ok,2,3,2,7,2,1,1
matmul/dbcache/11a5b2dj4n/i45w239c23ci-005.tab,ok,3,1,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w225c467f-000.tab,ok,3,2,0,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w229c35eh-000.tab,ok,4,2,0,6,2,1,1
matmul/dbcache/11a5b2dj4n/i45w259c46ef-000.tab,ok,3,1,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w247c349f-000.tab,ok,1,3,2,6,2,1,1
matmul/dbcache/11a5b2dj4n/i45w237c478h-000.tab,ok,1,1,3,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w215c48ae-000.tab,ok,1,0,1,2,0,0,1
matmul/dbcache/11a5b2dj4n/i45w231c236f-002.tab,ok,4,1,0,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w265c347c-000.tab,ok,1,1,2,4,2,1,1
matmul/dbcache/11a5b2dj4n/i45w245c37fg-000.tab,ok,2,3,1,6,6,3,1
matmul/dbcache/11a5b2dj4n/i45w199c23ci-000.tab,ok,3,0,2,5,0,0,1
matmul/dbcache/11a5b2dj4n/i45w249c3bcf-001.tab,ok,1,3,1,5,4,2,1
matmul/dbcache/11a5b2dj4n/i45w219c23eg-000.tab,ok,1,1,2,4,4,2,1
